139766350939304,planet,27000000.0,63078.20957847174,51021174286.68073
139766350939304,planet,27500000.0,58265.7199213137,57642282176.88121
139766350939304,planet,28000000.0,52115.05215672781,67698031077.907616
139766350939304,planet,28500000.0,46498.2798672755,78870885151.28099
139766350939304,planet,29000000.0,41793.640224018796,89990106346.10945
139766350939304,planet,29500000.0,37905.80128241396,100558561201.68307
139766350939304,planet,30000000.0,34669.32127187743,110383099927.83707
139766350939304,planet,30500000.0,31943.25113871424,119401019227.98038
139766350939304,planet,31000000.0,29622.057768462626,127605216404.69713
139766350939304,planet,31500000.0,27629.36597393579,135011635926.65549
139766350939304,planet,32000000.0,25910.33566993726,141644738309.3892
139766350939304,planet,32500000.0,24425.667940741507,147530890258.00546
139766350939304,planet,33000000.0,23147.317141438976,152695360551.51422
139766350939304,planet,33500000.0,22055.475556548823,157161003347.90323
139766350939304,planet,34000000.0,21136.422533326444,160947742288.27554
139766350939304,planet,34500000.0,20380.941540395037,164072431679.00296
139766350939304,planet,35000000.0,19783.109475419584,166548886909.34854
139766350939304,planet,35500000.0,19339.340246251097,168387980336.43222
139766350939304,planet,36000000.0,19047.62279623948,169597750401.62
139766350939304,planet,36500000.0,18906.935527979753,170183497774.9239
139766350939304,planet,37000000.0,18916.844848202854,170147855676.90613
139766350939304,planet,37500000.0,19077.30488216543,169490828521.32407
139766350939304,planet,38000000.0,19388.67022440747,168209796940.02417
139766350939304,planet,38500000.0,19851.919970456893,166299489983.7086
139766350939304,planet,39000000.0,20469.078307775133,163751928198.5479
139766350939304,planet,39500000.0,21243.813403467233,160556345773.69183
139766350939304,planet,40000000.0,22182.207505554583,156699108113.1338
139766350939304,planet,40500000.0,23293.718229575574,152163656688.6458
139766350939304,planet,41000000.0,24592.392988564614,146930542996.1308
139766350939304,planet,41500000.0,26098.455373930083,140977672288.84137
139766350939304,planet,42000000.0,27840.456158670215,134280995844.26308
139766350939304,planet,42500000.0,29858.272701971917,126816134122.94728
139766350939304,planet,43000000.0,32207.32609431981,118561932893.5169
139766350939304,planet,43500000.0,34964.33789959758,109508106312.4449
139766350939304,planet,44000000.0,38234.22457060042,99671777156.98952
139766350939304,planet,44500000.0,42154.17272140456,89134052900.34514
139766350939304,planet,45000000.0,46876.26951396505,78122872868.34627
139766350939304,planet,45500000.0,52455.40735949173,67200326933.122696
139766350939304,planet,46000000.0,58416.52076435218,57639296190.91482
139766350939304,planet,46500000.0,62804.06046340973,51811158720.03818
139766350939304,planet,47000000.0,62636.81705109001,52220912470.164055
139766350939304,planet,47500000.0,58087.290434621886,58711658811.41589
139766350939304,planet,48000000.0,52174.18466606533,68691852159.63749
139766350939304,planet,48500000.0,46706.396379449034,79902202795.97441
139766350939304,planet,49000000.0,42090.07865965444,91162550218.31854
139766350939304,planet,49500000.0,38255.124840082586,101955490474.12964
139766350939304,planet,50000000.0,35049.489644039226,112072054845.29051
139766350939304,planet,50500000.0,32338.583405607373,121438996765.53432
139766350939304,planet,51000000.0,30019.64233085801,130042467394.99109
139766350939304,planet,51500000.0,28017.19286135797,137894183487.6549
139766350939304,planet,52000000.0,26276.252775346216,145016055142.7844
139766350939304,planet,52500000.0,24756.747239005206,151433054277.29324
139766350939304,planet,53000000.0,23429.44605225678,157169889864.42117
139766350939304,planet,53500000.0,22273.09519637753,162249493830.07693
139766350939304,planet,54000000.0,21272.3850795945,166692384250.75595
139766350939304,planet,54500000.0,20416.481389576984,170516454563.34213
139766350939304,planet,55000000.0,19697.92815086632,173736964625.6025
139766350939304,planet,55500000.0,19111.7971161454,176366620113.53604
139766350939304,planet,56000000.0,18655.005207813367,178415682152.28723
139766350939304,planet,56500000.0,18325.757202846744,179892077413.36688
139766350939304,planet,57000000.0,18123.09721090058,180801493596.6508
139766350939304,planet,57500000.0,18046.570505934094,181147452864.797
139766350939304,planet,58000000.0,18096.006545523756,180931359773.86258
139766350939304,planet,58500000.0,18271.434598874348,180152522321.17783
139766350939304,planet,59000000.0,18573.137138920374,178808145903.1014
139766350939304,planet,59500000.0,19001.8369351055,176893300872.6457
139766350939304,planet,60000000.0,19559.006523559583,174400865529.0679
139766350939304,planet,60500000.0,20247.28761658086,171321448361.54428
139766350939304,planet,61000000.0,21071.01523900449,167643297127.15378
139766350939304,planet,61500000.0,22036.857153929526,163352209483.17804
139766350939304,planet,62000000.0,23154.60285100826,158431473431.85287
139766350939304,planet,62500000.0,24438.168137391625,152861891627.59903
139766350939304,planet,63000000.0,25906.92314385533,146621993369.76428
139766350939304,planet,63500000.0,27587.506906401886,139688636109.24167
139766350939304,planet,64000000.0,29516.362221551026,132038396448.31134
139766350939304,planet,64500000.0,31743.295151738217,123650564240.33142
139766350939304,planet,65000000.0,34336.34779378003,114513448663.50804
139766350939304,planet,65500000.0,37387.80974532236,104637717862.43663
139766350939304,planet,66000000.0,41018.892157498085,94085171159.59645
139766350939304,planet,66500000.0,45371.23794672227,83032319618.88596
139766350939304,planet,67000000.0,50538.78874380693,71912040616.45346
139766350939304,planet,67500000.0,56287.91520155491,61708098145.0551
139766350939304,planet,68000000.0,61309.79054901617,54370101114.59635
139766350939304,planet,68500000.0,62844.869870356466,52505138245.694984
139766350939304,planet,69000000.0,59677.95475096433,57049430327.22318
139766350939304,planet,69500000.0,54169.606337158475,66046123087.8469
139766350939304,planet,70000000.0,48625.918716623695,77007079963.81552
139766350939304,planet,70500000.0,43818.904449503716,88422634484.81956
139766350939304,planet,71000000.0,39797.22166052857,99583019565.19185
139766350939304,planet,71500000.0,36433.184738922384,110184369330.00206
139766350939304,planet,72000000.0,33590.659233161525,120107431140.51637
139766350939304,planet,72500000.0,31160.02850749101,129315664026.10605
139766350939304,planet,73000000.0,29058.980618183243,137809455265.1918
139766350939304,planet,73500000.0,27226.76476702094,145605158363.98386
139766350939304,planet,74000000.0,25618.574935038858,152725261586.14514
139766350939304,planet,74500000.0,24201.24564764667,159193708711.1788
139766350939304,planet,75000000.0,22950.160993672638,165033681724.93207
139766350939304,planet,75500000.0,21847.06647709266,170266589430.7663
139766350939304,planet,76000000.0,20878.509133950745,174911654787.70703
139766350939304,planet,76500000.0,20034.70390328521,178985798587.69254
139766350939304,planet,77000000.0,19308.68606566234,182503665355.89838
139766350939304,planet,77500000.0,18695.655059009092,185477711693.24747
139766350939304,planet,78000000.0,18192.447690684203,187918315476.02298
139766350939304,planet,78500000.0,17797.10284553001,189833884315.38568
139766350939304,planet,79000000.0,17508.498058218527,191230952251.76743
139766350939304,planet,79500000.0,17326.05206168926,192114259256.62518
139766350939304,planet,80000000.0,17249.49677719415,192486811041.31683
139766350939304,planet,80500000.0,17278.726830643176,192349918157.03568
139766350939304,planet,81000000.0,17413.73453840816,191703214084.6081
139766350939304,planet,81500000.0,17654.634324685558,190544652348.02368
139766350939304,planet,82000000.0,18001.774707464243,188870482892.46652
139766350939304,planet,82500000.0,18455.93090287862,186675208249.93103
139766350939304,planet,83000000.0,19018.56907529777,183951520599.04456
139766350939304,planet,83500000.0,19692.175683236703,180690222036.91998
139766350939304,planet,84000000.0,20480.652526985825,176880132764.5869
139766350939304,planet,84500000.0,21389.789628554587,172507996414.6691
139766350939304,planet,85000000.0,22427.84370337278,167558400211.7575
139766350939304,planet,85500000.0,23606.270269112876,162013743445.08365
139766350939304,planet,86000000.0,24940.684206598955,155854317444.10468
139766350939304,planet,86500000.0,26452.1599440511,149058617062.951
139766350939304,planet,87000000.0,28169.031645060833,141604114782.88416
139766350939304,planet,87500000.0,30129.41436493163,133468951925.50525
139766350939304,planet,88000000.0,32384.714426579987,124635465399.31764
139766350939304,planet,88500000.0,35004.31667075124,115097466942.92816
139766350939304,planet,89000000.0,38080.98293523886,104875419599.51768
139766350939304,planet,89500000.0,41733.6246635822,94048767257.83722
139766350939304,planet,90000000.0,46093.09422847014,82826361936.79129
